0.04	0.01	0.000104526	0.103514	253.495	0
0.04	0.01	0.000104526	0.110917	252.476	0
0.04	0.01	0.000104526	0.11885	251.313	0
0.04	0.01	0.000104526	0.12735	249.985	0
0.04	0.01	0.000104526	0.136458	248.472	0
0.04	0.01	0.000104526	0.146218	246.749	0
0.04	0.01	0.000104526	0.156675	244.789	0
0.04	0.01	0.000104526	0.16788	242.563	0
0.04	0.01	0.000104526	0.179887	240.039	0
0.04	0.01	0.000104526	0.192752	237.181	0
0.04	0.01	0.000104526	0.206538	233.952	0
0.04	0.01	0.000104526	0.221309	230.314	0
0.04	0.01	0.000104526	0.237137	226.224	0
0.04	0.01	0.000104526	0.254097	221.642	0
0.04	0.01	0.000104526	0.27227	216.526	0
0.04	0.01	0.000104526	0.291743	210.836	0
0.04	0.01	0.000104526	0.312608	204.537	0
0.04	0.01	0.000104526	0.334965	197.601	0
0.04	0.01	0.000104526	0.358922	190.008	0
0.04	0.01	0.000104526	0.384592	181.751	0
0.04	0.01	0.000104526	0.412098	172.84	0
0.04	0.01	0.000104526	0.44157	163.305	0
0.04	0.01	0.000104526	0.473151	153.2	0
0.04	0.01	0.000104526	0.506991	142.607	0
0.04	0.01	0.000104526	0.54325	131.635	0
0.04	0.01	0.000104526	0.582103	120.421	0
0.04	0.01	0.000104526	0.623735	109.131	0
0.04	0.01	0.000104526	0.668344	97.9463	0
0.04	0.01	0.000104526	0.716143	87.0639	0
0.04	0.01	0.000104526	0.767361	76.6793	0
0.04	0.01	0.000104526	0.822243	66.9765	0
0.04	0.01	0.000104526	0.881049	58.1152	0
0.04	0.01	0.000104526	0.944061	50.2204	0
0.04	0.01	0.000104526	1.01158	43.3753	0
0.04	0.01	0.000104526	1.08393	37.6186	0
0.04	0.01	0.000104526	1.16145	32.9453	0
0.04	0.01	0.000104526	1.24451	29.31	0
0.04	0.01	0.000104526	1.33352	26.6319	0
0.04	0.01	0.000104526	1.42889	24.8027	0
0.04	0.01	0.000104526	1.53109	23.6993	0
0.04	0.01	0.000104526	1.64059	23.2048	0
0.04	0.01	0.000104526	1.75792	23.232	0
0.04	0.01	0.000104526	1.88365	23.7359	0
0.04	0.01	0.000104526	2.01837	24.7032	0
0.04	0.01	0.000104526	2.16272	26.1127	0
0.04	0.01	0.000104526	2.31739	27.8749	0
0.04	0.01	0.000104526	2.48313	29.7603	0
0.04	0.01	0.000104526	2.66073	31.3595	0
0.04	0.01	0.000104526	2.85102	32.172	0
0.04	0.01	0.000104526	3.05492	31.9036	0
0.04	0.01	0.000104526	3.27341	30.8226	0
0.04	0.01	0.000104526	3.50752	29.8165	0
0.04	0.01	0.000104526	3.75837	29.9407	0
0.04	0.01	0.000104526	4.02717	31.619	0
0.04	0.01	0.000104526	4.31519	34.0869	0
0.04	0.01	0.000104526	4.62381	35.8177	0
0.04	0.01	0.000104526	4.9545	35.7892	0
0.04	0.01	0.000104526	5.30884	34.3038	0
0.04	0.01	0.000104526	5.68853	32.643	0
0.04	0.01	0.000104526	6.09537	31.974	0
0.04	0.01	0.000104526	6.53131	33.0727	0
0.04	0.01	0.000104526	6.99842	36.9221	0
0.04	0.01	0.000104526	7.49894	42.8271	0
0.04	0.01	0.000104526	8.03526	46.6892	0
0.04	0.01	0.000104526	8.60994	45.782	0
0.04	0.01	0.000104526	9.22571	40.3526	0
0.04	0.01	0.000104526	9.88553	32.9252	0
0.04	0.01	0.000104526	10.5925	26.8764	0
0.04	0.01	0.000104526	11.3501	23.8418	0
0.04	0.01	0.000104526	12.1619	25.5431	0
0.04	0.01	0.000104526	13.0317	31.2633	0
0.04	0.01	0.000104526	13.9637	35.5075	0
0.04	0.01	0.000104526	14.9624	32.7584	0
0.04	0.01	0.000104526	16.0325	25.8045	0
0.04	0.01	0.000104526	17.1791	21.6231	0
0.04	0.01	0.000104526	18.4077	22.7201	0
0.04	0.01	0.000104526	19.7242	24.4389	0
0.04	0.01	0.000104526	21.1349	23.4604	0
0.04	0.01	0.000104526	22.6464	20.5127	0
0.04	0.01	0.000104526	24.2661	17.0541	0
0.04	0.01	0.000104526	26.0016	16.8414	0
0.04	0.01	0.000104526	27.8612	18.863	0
0.04	0.01	0.000104526	29.8538	21.0166	0
0.04	0.01	0.000104526	31.989	26.1969	0
0.04	0.01	0.000104526	34.2768	28.5577	0
0.04	0.01	0.000104526	36.7282	29.9749	0
0.04	0.01	0.000104526	39.355	35.9941	0
0.04	0.01	0.000104526	42.1697	38.9954	0
0.04	0.01	0.000104526	45.1856	45.0872	0
0.04	0.01	0.000104526	48.4172	48.2507	0
0.04	0.01	0.000104526	51.88	43.0222	0
0.04	0.01	0.000104526	55.5904	35.8678	0
0.04	0.01	0.000104526	59.5662	22.5575	0
0.04	0.01	0.000104526	63.8263	14.7607	0
0.04	0.01	0.000104526	68.3912	11.3855	0
0.04	0.01	0.000104526	73.2825	5.92638	0
0.04	0.01	0.000104526	78.5236	0.332007	0
0.04	0.01	0.000104526	84.1395	2.29959	0
0.04	0.01	0.000104526	90.1571	9.70806	0
0.04	0.01	0.000104526	96.6051	14.2714	0
0.04	0.01	0.000114203	0.103514	253.495	0
0.04	0.01	0.000114203	0.110917	252.476	0
0.04	0.01	0.000114203	0.11885	251.313	0
0.04	0.01	0.000114203	0.12735	249.985	0
0.04	0.01	0.000114203	0.136458	248.472	0
0.04	0.01	0.000114203	0.146218	246.749	0
0.04	0.01	0.000114203	0.156675	244.789	0
0.04	0.01	0.000114203	0.16788	242.563	0
0.04	0.01	0.000114203	0.179887	240.039	0
0.04	0.01	0.000114203	0.192752	237.181	0
0.04	0.01	0.000114203	0.206538	233.952	0
0.04	0.01	0.000114203	0.221309	230.314	0
0.04	0.01	0.000114203	0.237137	226.224	0
0.04	0.01	0.000114203	0.254097	221.642	0
0.04	0.01	0.000114203	0.27227	216.526	0
0.04	0.01	0.000114203	0.291743	210.836	0
0.04	0.01	0.000114203	0.312608	204.537	0
0.04	0.01	0.000114203	0.334965	197.601	0
0.04	0.01	0.000114203	0.358922	190.008	0
0.04	0.01	0.000114203	0.384592	181.751	0
0.04	0.01	0.000114203	0.412098	172.84	0
0.04	0.01	0.000114203	0.44157	163.305	0
0.04	0.01	0.000114203	0.473151	153.2	0
0.04	0.01	0.000114203	0.506991	142.607	0
0.04	0.01	0.000114203	0.54325	131.635	0
0.04	0.01	0.000114203	0.582103	120.421	0
0.04	0.01	0.000114203	0.623735	109.131	0
0.04	0.01	0.000114203	0.668344	97.9463	0
0.04	0.01	0.000114203	0.716143	87.0639	0
0.04	0.01	0.000114203	0.767361	76.6793	0
0.04	0.01	0.000114203	0.822243	66.9765	0
0.04	0.01	0.000114203	0.881049	58.1152	0
0.04	0.01	0.000114203	0.944061	50.2204	0
0.04	0.01	0.000114203	1.01158	43.3753	0
0.04	0.01	0.000114203	1.08393	37.6186	0
