0.000104526	0.01	0.2	0.103514	260.439	0
0.000104526	0.01	0.2	0.110917	260.429	0
0.000104526	0.01	0.2	0.11885	260.418	0
0.000104526	0.01	0.2	0.12735	260.405	0
0.000104526	0.01	0.2	0.136458	260.39	0
0.000104526	0.01	0.2	0.146218	260.374	0
0.000104526	0.01	0.2	0.156675	260.355	0
0.000104526	0.01	0.2	0.16788	260.333	0
0.000104526	0.01	0.2	0.179887	260.308	0
0.000104526	0.01	0.2	0.192752	260.281	0
0.000104526	0.01	0.2	0.206538	260.249	0
0.000104526	0.01	0.2	0.221309	260.214	0
0.000104526	0.01	0.2	0.237137	260.174	0
0.000104526	0.01	0.2	0.254097	260.129	0
0.000104526	0.01	0.2	0.27227	260.079	0
0.000104526	0.01	0.2	0.291743	260.024	0
0.000104526	0.01	0.2	0.312608	259.962	0
0.000104526	0.01	0.2	0.334965	259.894	0
0.000104526	0.01	0.2	0.358922	259.82	0
0.000104526	0.01	0.2	0.384592	259.74	0
0.000104526	0.01	0.2	0.412098	259.654	0
0.000104526	0.01	0.2	0.44157	259.563	0
0.000104526	0.01	0.2	0.473151	259.467	0
0.000104526	0.01	0.2	0.506991	259.369	0
0.000104526	0.01	0.2	0.54325	259.271	0
0.000104526	0.01	0.2	0.582103	259.175	0
0.000104526	0.01	0.2	0.623735	259.086	0
0.000104526	0.01	0.2	0.668344	259.007	0
0.000104526	0.01	0.2	0.716143	258.945	0
0.000104526	0.01	0.2	0.767361	258.905	0
0.000104526	0.01	0.2	0.822243	258.895	0
0.000104526	0.01	0.2	0.881049	258.922	0
0.000104526	0.01	0.2	0.944061	258.993	0
0.000104526	0.01	0.2	1.01158	259.119	0
0.000104526	0.01	0.2	1.08393	259.308	0
0.000104526	0.01	0.2	1.16145	259.573	0
0.000104526	0.01	0.2	1.24451	259.927	0
0.000104526	0.01	0.2	1.33352	260.389	0
0.000104526	0.01	0.2	1.42889	260.987	0
0.000104526	0.01	0.2	1.53109	261.75	0
0.000104526	0.01	0.2	1.64059	262.715	0
0.000104526	0.01	0.2	1.75792	263.914	0
0.000104526	0.01	0.2	1.88365	265.36	0
0.000104526	0.01	0.2	2.01837	267.018	0
0.000104526	0.01	0.2	2.16272	268.776	0
0.000104526	0.01	0.2	2.31739	270.394	0
0.000104526	0.01	0.2	2.48313	271.485	0
0.000104526	0.01	0.2	2.66073	271.548	0
0.000104526	0.01	0.2	2.85102	270.132	0
0.000104526	0.01	0.2	3.05492	267.171	0
0.000104526	0.01	0.2	3.27341	263.384	0
0.000104526	0.01	0.2	3.50752	260.404	0
0.000104526	0.01	0.2	3.75837	260.212	0
0.000104526	0.01	0.2	4.02717	263.87	0
0.000104526	0.01	0.2	4.31519	270.41	0
0.000104526	0.01	0.2	4.62381	277.016	0
0.000104526	0.01	0.2	4.9545	280.666	0
0.000104526	0.01	0.2	5.30884	280.073	0
0.000104526	0.01	0.2	5.68853	276.344	0
0.000104526	0.01	0.2	6.09537	271.692	0
0.000104526	0.01	0.2	6.53131	267.91	0
0.000104526	0.01	0.2	6.99842	266.356	0
0.000104526	0.01	0.2	7.49894	266.742	0
0.000104526	0.01	0.2	8.03526	266.308	0
0.000104526	0.01	0.2	8.60994	264.348	0
0.000104526	0.01	0.2	9.22571	263.277	0
0.000104526	0.01	0.2	9.88553	264.471	0
0.000104526	0.01	0.2	10.5925	266.324	0
0.000104526	0.01	0.2	11.3501	267.126	0
0.000104526	0.01	0.2	12.1619	268.668	0
