0.0376572, 0.0359585, 0.033512, 0.0309561, 0.0310914, 0.032056, 0.032314, 0.0322464, 0.0319571, 0.0320273, 0.0322701, 0.0317171, 0.0316922, 0.0324676, 0.0322858, 0.0310865, 0.032556, 0.0322694, 0.0324978, 0.030696, 0.0302907, 0.0297861, 0.0301938, 0.0290479, 0.0278254, 0.0286133, 0.0282565, 0.0298923, 0.0272545, 0.0321615, 0.0285908, 0.0295509, 0.0276312, 0.0280412, 0.029412, 0.0274241, 0.0287514, 0.0278888, 0.0300582, 0.0318601, 0.0332605, 0.0296721, 0.0292189, 0.0258329, 0.0321296, 0.0287907, 0.0309196, 0.030771, 0.0269813, 0.0268299, 0.0399516, 0.0402868, 0.0404189, 0.040115, 0.0364982, 0.0390376, 0.0322029, 0.0381698, 0.0369604, 0.0380548, 0.0375496, 0.0393451, 0.0321834, 0.0337652, 0.039027, 0.0345907, 0.0345782, 0.0280997, 0.0371896, 0.029516, 0.0366153, 0.0379465, 0.0479182, 0.02963, 0.0416277, 0.0411116, 0.0250677, 0.0402907, 0.0354267, 0.031965, 0.0357806, 0.0451713, 0.0373862, 0.0465907, 0.030038, 0.0316651, 0.0501438, 0.0418821, 0.0607068, 0.0433915, 0.0340896, 0.0295463, 0.0241635, 0.0371157, 0.0252729, 0.0232662, 0.0562242, 0.0425901, 0.0327331, 0.036873, 0.0053402, 0.00510036, 0.00469177, 0.00417337, 0.00376285, 0.00348181, 0.00325092, 0.0030195, 0.00280661, 0.00264258, 0.00258578, 0.00263229, 0.002684, 0.0027329, 0.00278486, 0.0028235, 0.00284524, 0.00286722, 0.00289535, 0.00291771
0.0359585, 0.0439961, 0.0420307, 0.0407847, 0.0409133, 0.0411921, 0.0411959, 0.040494, 0.0401697, 0.0403071, 0.0407, 0.0399874, 0.0394964, 0.0415341, 0.0408154, 0.0388026, 0.0404049, 0.0406541, 0.0420436, 0.0366423, 0.0361483, 0.0357163, 0.0377743, 0.0354001, 0.0332515, 0.0347371, 0.0348375, 0.0379171, 0.0360762, 0.0444087, 0.0380531, 0.042208, 0.0321952, 0.0329983, 0.0369803, 0.0328333, 0.0349429, 0.0343371, 0.0371935, 0.0384848, 0.0443326, 0.0364004, 0.0358263, 0.0316959, 0.0436833, 0.0373223, 0.0409969, 0.036951, 0.0326499, 0.0307687, 0.0574648, 0.0521185, 0.0496772, 0.0555593, 0.0441625, 0.0522244, 0.0403339, 0.0516035, 0.0463559, 0.0495936, 0.0509846, 0.0548538, 0.0382918, 0.0425278, 0.0536031, 0.0456088, 0.0419184, 0.0343464, 0.0449539, 0.030206, 0.0475172, 0.0428802, 0.0709932, 0.0289536, 0.0556284, 0.0593166, 0.0237929, 0.0591276, 0.0475543, 0.0314363, 0.0385324, 0.0477064, 0.0493919, 0.0666175, 0.0296752, 0.0286668, 0.076972, 0.0370766, 0.0978293, 0.0628867, 0.0392605, 0.040262, 0.0238899, 0.0348237, 0.0277101, 0.0221851, 0.100586, 0.0433124, 0.0408911, 0.0413942, 0.00534923, 0.00513222, 0.00475048, 0.00425885, 0.00386609, 0.00359539, 0.00337031, 0.00314653, 0.00294006, 0.00278343, 0.00273106, 0.00277815, 0.00283094, 0.00288136, 0.0029355, 0.00297307, 0.00298795, 0.00300253, 0.00302138, 0.00303444
0.033512, 0.0420307, 0.0403926, 0.0395162, 0.0396945, 0.0398673, 0.0398374, 0.0391242, 0.0388251, 0.0389629, 0.0393475, 0.0386683, 0.0381423, 0.0401774, 0.0394599, 0.0375296, 0.0390406, 0.0393343, 0.0407359, 0.0353906, 0.0348712, 0.0344062, 0.0364428, 0.0341247, 0.0320445, 0.0334769, 0.0335949, 0.0366133, 0.0349623, 0.0430702, 0.0369136, 0.0410922, 0.0309447, 0.0317733, 0.0356899, 0.0316611, 0.0336377, 0.0332455, 0.036006, 0.0371185, 0.0429748, 0.0352117, 0.0347178, 0.0307148, 0.0424227, 0.0362596, 0.0397735, 0.0356678, 0.03163, 0.0297232, 0.0559073, 0.0502217, 0.0477009, 0.0538871, 0.0424469, 0.0505695, 0.0390736, 0.0500293, 0.0447904, 0.0479501, 0.0493909, 0.0532661, 0.0368586, 0.0412083, 0.0519776, 0.0442939, 0.0404335, 0.0334053, 0.0431933, 0.0288341, 0.0458849, 0.0410345, 0.0690491, 0.0276301, 0.0538405, 0.0577631, 0.0227647, 0.0576494, 0.0463383, 0.0297922, 0.0370056, 0.0451515, 0.0479203, 0.0643011, 0.0280208, 0.0272416, 0.0746431, 0.0343653, 0.0954088, 0.0612739, 0.0379664, 0.0394795, 0.0234466, 0.0328165, 0.0268471, 0.021357, 0.0987743, 0.0408272, 0.0401194, 0.0397583, 0.00540388, 0.00522711, 0.00488807, 0.00443701, 0.00408055, 0.00384311, 0.00364238, 0.00343158, 0.00323167, 0.00308457, 0.00303792, 0.00308481, 0.00313882, 0.0031956, 0.00325892, 0.00329985, 0.00330803, 0.00331565, 0.00332586, 0.00333103
0.0309561, 0.0407847, 0.0395162, 0.0391902, 0.0394253, 0.0394048, 0.0392821, 0.038472, 0.0381791, 0.0382947, 0.038684, 0.0380034, 0.0373916, 0.03955, 0.038783, 0.036896, 0.0383473, 0.0387437, 0.0403236, 0.0346232, 0.0341009, 0.0335677, 0.0357997, 0.0334206, 0.0312439, 0.0327679, 0.0328547, 0.035974, 0.0346615, 0.0428849, 0.0366534, 0.041261, 0.0299888, 0.0309181, 0.0351266, 0.0308731, 0.0328041, 0.0326774, 0.0354127, 0.0363829, 0.0426225, 0.0345789, 0.0342416, 0.0301805, 0.0422664, 0.0359575, 0.0395368, 0.0348738, 0.031069, 0.0289425, 0.056081, 0.0493883, 0.0465351, 0.0536427, 0.0413416, 0.0501003, 0.0384633, 0.0497662, 0.0440001, 0.0473849, 0.0490882, 0.0532082, 0.0359201, 0.0407548, 0.0516664, 0.0440729, 0.0395022, 0.0328873, 0.0420962, 0.0272337, 0.0451977, 0.039673, 0.0693013, 0.0258827, 0.0532804, 0.0583065, 0.0212887, 0.0581346, 0.0462998, 0.027993, 0.0358122, 0.0431446, 0.0475998, 0.0640737, 0.026307, 0.0252282, 0.0751654, 0.0308376, 0.0978127, 0.0616238, 0.0370172, 0.0397488, 0.0227498, 0.0302871, 0.0261263, 0.0202755, 0.101747, 0.0381526, 0.0414958, 0.0383837, 0.00550457, 0.00536908, 0.00506874, 0.00464917, 0.00433024, 0.00414243, 0.00398838, 0.00379732, 0.0036049, 0.00346973, 0.00343374, 0.00348725, 0.0035504, 0.00361761, 0.00369438, 0.00374465, 0.00375373, 0.00376279, 0.00377461, 0.00378403
0.0310914, 0.0409133, 0.0396945, 0.0394253, 0.0397461, 0.0397616, 0.0396551, 0.0388458, 0.0385498, 0.0386647, 0.0390385, 0.0383406, 0.0377121, 0.0398468, 0.0390848, 0.0372671, 0.0387941, 0.0392464, 0.0408463, 0.0351742, 0.034629, 0.0340582, 0.0362567, 0.0338819, 0.0317211, 0.0332415, 0.0333297, 0.0364524, 0.0351073, 0.0433462, 0.037112, 0.0417001, 0.0304734, 0.0314106, 0.0355933, 0.0313664, 0.0332938, 0.0332005, 0.035956, 0.0369267, 0.0431525, 0.0351239, 0.0347828, 0.0306959, 0.0427805, 0.0364817, 0.0400534, 0.0354325, 0.0316356, 0.029565, 0.0563923, 0.0497207, 0.0468829, 0.0539741, 0.0416827, 0.0504677, 0.0389471, 0.0502422, 0.0445127, 0.0478708, 0.0495472, 0.0536814, 0.0363975, 0.041246, 0.0521525, 0.0445483, 0.0400159, 0.033387, 0.0425961, 0.0277645, 0.0456741, 0.0401893, 0.0698127, 0.0264493, 0.0538187, 0.0587901, 0.0218359, 0.0586309, 0.0468386, 0.0285316, 0.0366231, 0.044182, 0.0486214, 0.0650212, 0.0272786, 0.0263584, 0.0760805, 0.031942, 0.0986991, 0.0626609, 0.038102, 0.0407529, 0.0238506, 0.0314187, 0.0271367, 0.0212852, 0.102673, 0.0392636, 0.0424225, 0.0394813, 0.00564152, 0.0055368, 0.00525907, 0.00484693, 0.00455083, 0.00441763, 0.00432854, 0.00416303, 0.00397967, 0.00385867, 0.00384053, 0.00391274, 0.00399822, 0.0040787, 0.00417038, 0.00423702, 0.00426107, 0.00428685, 0.00431898, 0.00435411
0.032056, 0.0411921, 0.0398673, 0.0394048, 0.0397616, 0.0399378, 0.0399475, 0.039249, 0.0389958, 0.0391617, 0.0395481, 0.0388635, 0.0382912, 0.0403702, 0.0396441, 0.0377943, 0.0393057, 0.0396554, 0.0411528, 0.0356891, 0.0351385, 0.0345826, 0.0366642, 0.0343431, 0.032262, 0.0337536, 0.0338462, 0.0369095, 0.0353884, 0.0435434, 0.0373743, 0.0417254, 0.0311163, 0.0320094, 0.0360217, 0.0319273, 0.0338646, 0.0336653, 0.0364349, 0.037482, 0.0434704, 0.0356261, 0.0352192, 0.0311465, 0.042999, 0.0368039, 0.0403302, 0.0360249, 0.0321469, 0.0302436, 0.0561549, 0.0500113, 0.0473632, 0.0539558, 0.0421484, 0.0506077, 0.0393191, 0.050402, 0.0449695, 0.0481922, 0.0497151, 0.0537257, 0.0369914, 0.0416103, 0.0523741, 0.0447733, 0.0406148, 0.0338065, 0.0433079, 0.0288094, 0.0461683, 0.0410888, 0.0697593, 0.0275916, 0.0542905, 0.0587532, 0.0229369, 0.0586071, 0.0471449, 0.0297807, 0.0375432, 0.0454079, 0.0489394, 0.0651744, 0.0283493, 0.0276599, 0.0758037, 0.0339383, 0.0974937, 0.0625988, 0.0388098, 0.0408101, 0.0245119, 0.0329469, 0.0277377, 0.0220885, 0.101096, 0.0408149, 0.0420538, 0.0403949, 0.00560858, 0.00553612, 0.00530749, 0.00493744, 0.00464226, 0.00448248, 0.00435792, 0.00418457, 0.00400419, 0.00388582, 0.00386762, 0.00393664, 0.0040194, 0.00410023, 0.00419356, 0.00426367, 0.00429338, 0.00432571, 0.004366, 0.00441115
0.032314, 0.0411959, 0.0398374, 0.0392821, 0.0396551, 0.0399475, 0.0400863, 0.0395101, 0.0393343, 0.0395813, 0.0399995, 0.0393482, 0.038827, 0.0409089, 0.0401907, 0.0382294, 0.0396416, 0.0398594, 0.0412647, 0.0358939, 0.0353304, 0.0347967, 0.036816, 0.0345215, 0.0325167, 0.0339916, 0.0341174, 0.0371538, 0.0355253, 0.043661, 0.0375076, 0.0417295, 0.0314419, 0.0323036, 0.0362145, 0.032207, 0.0341384, 0.0338632, 0.0366384, 0.0376922, 0.0436058, 0.0358328, 0.0353687, 0.0313293, 0.0430722, 0.0369253, 0.0404144, 0.0362845, 0.0323636, 0.0305552, 0.0560043, 0.0501199, 0.0475531, 0.0539295, 0.0423339, 0.0506601, 0.0394936, 0.0504605, 0.0451973, 0.0483349, 0.0497834, 0.0537351, 0.0372704, 0.0417633, 0.0525258, 0.0448722, 0.0409259, 0.0340317, 0.0436774, 0.0293643, 0.0464653, 0.0415196, 0.0698384, 0.0282074, 0.0546122, 0.0587238, 0.0235477, 0.0586457, 0.0473489, 0.0304022, 0.037884, 0.0457217, 0.04895, 0.0650906, 0.0286553, 0.0281462, 0.0755272, 0.0347766, 0.096539, 0.0624351, 0.0390172, 0.0406766, 0.0246967, 0.0335423, 0.0278497, 0.0223033, 0.100213, 0.0414271, 0.041314, 0.0406978, 0.00548328, 0.00545183, 0.00529809, 0.00500222, 0.0047018, 0.00447229, 0.00425878, 0.00406098, 0.00388153, 0.00376377, 0.00374053, 0.00379835, 0.003869, 0.00394433, 0.00403301, 0.00410026, 0.0041304, 0.00416356, 0.00420505, 0.00425188
0.0322464, 0.040494, 0.0391242, 0.038472, 0.0388458, 0.039249, 0.0395101, 0.0391076, 0.0390306, 0.0393662, 0.0398227, 0.0392252, 0.0387753, 0.0408, 0.040099, 0.0380493, 0.0393395, 0.03941, 0.0406668, 0.0355516, 0.0349683, 0.0344036, 0.0362753, 0.0340896, 0.0322325, 0.0336915, 0.0338084, 0.0367464, 0.035015, 0.0429379, 0.0369667, 0.0409319, 0.0312808, 0.032111, 0.0358027, 0.0319778, 0.0338367, 0.0335287, 0.0362657, 0.0373377, 0.0429491, 0.0354807, 0.0350039, 0.031015, 0.0423568, 0.0364284, 0.0397904, 0.0359896, 0.0320828, 0.0304248, 0.0547379, 0.0492863, 0.0469116, 0.0528399, 0.0417973, 0.0497523, 0.0389945, 0.0495706, 0.0446435, 0.047595, 0.0488867, 0.0527026, 0.0369882, 0.0412992, 0.0516953, 0.0442477, 0.0406144, 0.0337755, 0.0433249, 0.0295402, 0.0458871, 0.0413626, 0.0684475, 0.0285159, 0.0538528, 0.0575165, 0.0238376, 0.0574432, 0.0466575, 0.0306035, 0.037862, 0.0456709, 0.0482718, 0.0637849, 0.0287867, 0.028617, 0.0737282, 0.0354067, 0.0938251, 0.0612327, 0.0388771, 0.04005, 0.0249478, 0.0339709, 0.0278094, 0.0225249, 0.0971612, 0.04164, 0.0405499, 0.0406121, 0.0053159, 0.00532518, 0.00525348, 0.00505272, 0.00475388, 0.00444466, 0.0041319, 0.0039069, 0.00372772, 0.00361671, 0.00359547, 0.00364728, 0.00371055, 0.00377846, 0.00385866, 0.00391751, 0.00393975, 0.00396441, 0.00399525, 0.0040308
0.0319571, 0.0401697, 0.0388251, 0.0381791, 0.0385498, 0.0389958, 0.0393343, 0.0390306, 0.039034, 0.0394423, 0.0399291, 0.0393629, 0.038946, 0.0409848, 0.0402687, 0.0381127, 0.0392988, 0.0392759, 0.0404773, 0.0353851, 0.0347909, 0.0342112, 0.036059, 0.0339043, 0.0321145, 0.0336011, 0.0337245, 0.0366505, 0.0349035, 0.0428026, 0.0368559, 0.0407859, 0.0312141, 0.0320405, 0.0356968, 0.0319033, 0.0337433, 0.0334354, 0.0361674, 0.0372284, 0.0428108, 0.0353808, 0.034902, 0.0309227, 0.0422102, 0.0363154, 0.0396507, 0.0358979, 0.0319956, 0.030357, 0.0544196, 0.0490049, 0.0466504, 0.0525414, 0.0415568, 0.0494873, 0.0388345, 0.049352, 0.0444751, 0.0473936, 0.0486649, 0.0524689, 0.0368601, 0.0411589, 0.0515133, 0.0440924, 0.0404951, 0.0336824, 0.0431942, 0.0294906, 0.0457414, 0.0412536, 0.0682126, 0.0284923, 0.0536928, 0.0572861, 0.0238199, 0.0572288, 0.0465193, 0.0305386, 0.0377945, 0.045559, 0.0481506, 0.0635375, 0.0287253, 0.028639, 0.0734295, 0.0353968, 0.0933828, 0.0610475, 0.0388356, 0.0399562, 0.0249942, 0.0339599, 0.0277722, 0.0225241, 0.0967493, 0.0415834, 0.0403731, 0.0405587, 0.0051978, 0.00523936, 0.00523333, 0.00510837, 0.00480766, 0.00443434, 0.00404492, 0.00380277, 0.00362847, 0.00352628, 0.00350903, 0.00355785, 0.00361734, 0.00368057, 0.00375522, 0.00380794, 0.00382327, 0.00384039, 0.00386177, 0.00388721
0.0320273, 0.0403071, 0.0389629, 0.0382947, 0.0386647, 0.0391617, 0.0395813, 0.0393662, 0.0394423, 0.0399322, 0.0404515, 0.039913, 0.0395255, 0.0415982, 0.0408626, 0.0385826, 0.0396871, 0.0395805, 0.0407375, 0.0356251, 0.0350116, 0.034435, 0.036273, 0.0341242, 0.0323983, 0.0339119, 0.0340661, 0.0370078, 0.0352103, 0.0431709, 0.0371802, 0.0410991, 0.0315468, 0.0323701, 0.0360102, 0.032237, 0.0340811, 0.0337635, 0.0365188, 0.0375644, 0.0431949, 0.0357261, 0.0352141, 0.0312294, 0.0425658, 0.0366465, 0.0399805, 0.0362554, 0.0323064, 0.0306708, 0.0546938, 0.0492944, 0.0469333, 0.0528442, 0.0418106, 0.0497959, 0.0391452, 0.0496937, 0.0448422, 0.0477426, 0.0490017, 0.0528261, 0.0371644, 0.041463, 0.0519257, 0.0444069, 0.0408598, 0.0339931, 0.0435772, 0.0298559, 0.0461442, 0.0416125, 0.0687644, 0.028883, 0.0541861, 0.057642, 0.0241634, 0.0576459, 0.0469168, 0.0308716, 0.0381512, 0.0459158, 0.0485872, 0.0640179, 0.0290206, 0.0290734, 0.0739325, 0.0359119, 0.0937171, 0.0615534, 0.0392745, 0.0403077, 0.0253493, 0.0344442, 0.0280792, 0.0228118, 0.0973297, 0.0421089, 0.0402944, 0.041028, 0.00509724, 0.00516873, 0.00522429, 0.00517279, 0.00487683, 0.00444966, 0.00399232, 0.00373749, 0.00357036, 0.00347759, 0.00346414, 0.00350962, 0.00356505, 0.00362457, 0.00369496, 0.00374198, 0.00374955, 0.00375814, 0.00376892, 0.00378275
